id,text,label,is_reply,retweet_count,user,screen_name,source,in_reply_to_screen_name
1068,"RT @TamimBinHamad: أبارك لخريجي الدفعة ٤٤ من #جامعة_قطر، وخاصة الدفعة الأولى من خريجي كلية الطب، والذين يشكلّون إضافة مهمة لقطاعنا الصحي ال…",Not,0,1203,HUDAIFIA 🇶🇦,HessaAlhudaifi,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1108,"RT @TamimBinHamad: أبارك لخريجي الدفعة ٤٤ من #جامعة_قطر، وخاصة الدفعة الأولى من خريجي كلية الطب، والذين يشكلّون إضافة مهمة لقطاعنا الصحي ال…",Not,0,1203,Abdallah Verraهكرو حسابي وهذا الثالث,VerraAbdallah,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1137,"RT @TamimBinHamad: أبارك لخريجي الدفعة ٤٤ من #جامعة_قطر، وخاصة الدفعة الأولى من خريجي كلية الطب، والذين يشكلّون إضافة مهمة لقطاعنا الصحي ال…",Not,0,1203,Fr0mqatar,fr0mqtr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1237,"RT @TamimBinHamad: أبارك لخريجي الدفعة ٤٤ من #جامعة_قطر، وخاصة الدفعة الأولى من خريجي كلية الطب، والذين يشكلّون إضافة مهمة لقطاعنا الصحي ال…",Not,0,1203,قنصلية دولة قطر في ميونخ,QatarConsMUNICh,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1345,"RT @TamimBinHamad: أبارك لخريجي الدفعة ٤٤ من #جامعة_قطر، وخاصة الدفعة الأولى من خريجي كلية الطب، والذين يشكلّون إضافة مهمة لقطاعنا الصحي ال…",Not,0,1203,Neeshad Shafi,ineeshadvs,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1535,"RT @TamimBinHamad: أبارك لخريجي الدفعة ٤٤ من #جامعة_قطر، وخاصة الدفعة الأولى من خريجي كلية الطب، والذين يشكلّون إضافة مهمة لقطاعنا الصحي ال…",Not,0,1203,بومحمد,rashidmalkhater,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1574,"RT @TamimBinHamad: أبارك لخريجي الدفعة ٤٤ من #جامعة_قطر، وخاصة الدفعة الأولى من خريجي كلية الطب، والذين يشكلّون إضافة مهمة لقطاعنا الصحي ال…",Not,0,1203,Fahad@,fahadly,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1603,"RT @TamimBinHamad: أبارك لخريجي الدفعة ٤٤ من #جامعة_قطر، وخاصة الدفعة الأولى من خريجي كلية الطب، والذين يشكلّون إضافة مهمة لقطاعنا الصحي ال…",Not,0,1203,سنتر التميز للخدمات التعليمية,Franchise7711,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1718,"RT @TamimBinHamad: أبارك لخريجي الدفعة ٤٤ من #جامعة_قطر، وخاصة الدفعة الأولى من خريجي كلية الطب، والذين يشكلّون إضافة مهمة لقطاعنا الصحي ال…",Not,0,1203,ناصر اليزيدي,Nso00r_Qtr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1791,"RT @TamimBinHamad: أبارك لخريجي الدفعة ٤٤ من #جامعة_قطر، وخاصة الدفعة الأولى من خريجي كلية الطب، والذين يشكلّون إضافة مهمة لقطاعنا الصحي ال…",Not,0,1203,ساره,saaraaaa1988,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1798,"RT @TamimBinHamad: أبارك لخريجي الدفعة ٤٤ من #جامعة_قطر، وخاصة الدفعة الأولى من خريجي كلية الطب، والذين يشكلّون إضافة مهمة لقطاعنا الصحي ال…",Not,0,1203,IVM,pereooo,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1843,"RT @TamimBinHamad: أبارك لخريجي الدفعة ٤٤ من #جامعة_قطر، وخاصة الدفعة الأولى من خريجي كلية الطب، والذين يشكلّون إضافة مهمة لقطاعنا الصحي ال…",Not,0,1203,nasser,NasserNs737,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1854,"RT @TamimBinHamad: أبارك لخريجي الدفعة ٤٤ من #جامعة_قطر، وخاصة الدفعة الأولى من خريجي كلية الطب، والذين يشكلّون إضافة مهمة لقطاعنا الصحي ال…",Not,0,1203,AMAL,4amal___,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1889,"RT @TamimBinHamad: أبارك لخريجي الدفعة ٤٤ من #جامعة_قطر، وخاصة الدفعة الأولى من خريجي كلية الطب، والذين يشكلّون إضافة مهمة لقطاعنا الصحي ال…",Not,0,1203,Mohamed,fahad098785,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1937,"RT @TamimBinHamad: أبارك لخريجي الدفعة ٤٤ من #جامعة_قطر، وخاصة الدفعة الأولى من خريجي كلية الطب، والذين يشكلّون إضافة مهمة لقطاعنا الصحي ال…",Not,0,1203,Ahmed Abdulla Ali,AhmedAbullaAli,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1985,"RT @TamimBinHamad: أبارك لخريجي الدفعة ٤٤ من #جامعة_قطر، وخاصة الدفعة الأولى من خريجي كلية الطب، والذين يشكلّون إضافة مهمة لقطاعنا الصحي ال…",Not,0,1203,SAOUD BIN THAMER,binthamers,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
52,استقبلت المدرسة اليوم الاربعاء ١٣ اكتوبر ٢٠٢١م زيارة الاستاذ خالد الرحبي مشرف إدارة مدرسية   قام خلالها بتفقد سير ا… https://t.co/udXtLoJkFS,Not,0,0,albra’a_school,AlbaraahS,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
53,"شركات السياحة تطالب المجلس القومي للأجور باستثنائها من الحد الأدنى للأجور بالقطاع الخاص، وهو 2400 جنيه شهريا الذي س… https://t.co/H2yl78tpVb",Not,0,0,Hamed Ezzeldin,hamedezzeldin,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",
54,"تقدم وزارة الصحة الإتحادية تنويرا إعلاميا في الساعة الواحدة بعد ظهر اليوم بوكالة السودان للآنباء، ويتناول التنوير ا… https://t.co/m51WPwHvhz",TRUE,0,0,مصطبة,masttaba,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
57,تود #صحية_مسقط نفي ماجاء عبر احد الحسابات فيما يتعلق بالحاجة لمتطوعين للعمل في مركز عمان للمؤتمرات والمعارض لخدمة ح… https://t.co/eLzptf5FPx,TRUE,0,8,صحية محافظة مسقط,dghs_muscat,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
58,حين  تكون  السوشيا ميديا   ... أخطر  من  كوفيد 19    .. https://t.co/P9XVbpma0s,Not,0,0,Mishal Al-Baraq,hzmish,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
59,رسالة هامة جداً لكل واحدة حامل! هل أخذتي لقاح كورونا ولا لأ؟ لقاح كوفيد ... https://t.co/XuscwNyyte via @YouTube,Not,0,0,Khalid Jamal - خالد جمال,clf2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
60,هل صحيح أن اللي ما مطعم لحد الحين بيطعم على حسابه إعتبارا من الإسبوع الجاي؟ @OmaniMOH  #كوفيد_19,FALSE,0,0,أيوب الصارخي,Ayoubalsarkhi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
61,RT @clf2019: كيف نعالج كوفيد؟ الأدوية والعلاجات الأحدث في العالم ٢٠٢١| كل ما يجب أن ت... https://t.co/Pqs8gYjGhf via @YouTube,Not,0,1,إبراهيم فرغلي,IbrahimFarghali,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
62,"RT @MOE_RYH: تنفذ إدارة الإشراف التربوي بنات في #تعليم_الرياض ممثلة بقسم التربية الفنية يوم غد الثلاثاء 1443/3/6 برنامج ""خبرات في تعليم الف…",Not,0,621,المتوسطة١٧٧,MOE_RYH_13_2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
72,"RT @MOE_RYH: تنفذ إدارة الإشراف التربوي بنات في #تعليم_الرياض ممثلة بقسم التربية الفنية يوم غد الثلاثاء 1443/3/6 برنامج ""خبرات في تعليم الف…",Not,0,621,ابتدائية ابن حزم لطفولة المبكره,MOE_RYH_30_2055,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
148,"RT @MOE_RYH: تنفذ إدارة الإشراف التربوي بنات في #تعليم_الرياض ممثلة بقسم التربية الفنية يوم غد الثلاثاء 1443/3/6 برنامج ""خبرات في تعليم الف…",Not,0,621,الابتدائية ٣٩١,MOE_RYH_13_1032,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
159,"RT @MOE_RYH: تنفذ إدارة الإشراف التربوي بنات في #تعليم_الرياض ممثلة بقسم التربية الفنية يوم غد الثلاثاء 1443/3/6 برنامج ""خبرات في تعليم الف…",Not,0,621,متوسطة أم أيمن,MOE_RYH_12_2026,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
216,"RT @MOE_RYH: تنفذ إدارة الإشراف التربوي بنات في #تعليم_الرياض ممثلة بقسم التربية الفنية يوم غد الثلاثاء 1443/3/6 برنامج ""خبرات في تعليم الف…",Not,0,621,إبتدائية ٨٦ لتعليم الكبيرات,MOE_RYH_20_4003,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
247,"RT @MOE_RYH: تنفذ إدارة الإشراف التربوي بنات في #تعليم_الرياض ممثلة بقسم التربية الفنية يوم غد الثلاثاء 1443/3/6 برنامج ""خبرات في تعليم الف…",Not,0,621,الثانوية السابعة عشر / الرياض,MOE_RYH_07_3009,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
314,"RT @MOE_RYH: تنفذ إدارة الإشراف التربوي بنات في #تعليم_الرياض ممثلة بقسم التربية الفنية يوم غد الثلاثاء 1443/3/6 برنامج ""خبرات في تعليم الف…",Not,0,621,مكتب تعليم ثادق (بنين),moe_ryh_22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
315,"RT @MOE_RYH: تنفذ إدارة الإشراف التربوي بنات في #تعليم_الرياض ممثلة بقسم التربية الفنية يوم غد الثلاثاء 1443/3/6 برنامج ""خبرات في تعليم الف…",Not,0,621,المدرسة الابتدائية ٢٥٩,MOE_RYH_07_1043,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
350,"RT @MOE_RYH: تنفذ إدارة الإشراف التربوي بنات في #تعليم_الرياض ممثلة بقسم التربية الفنية يوم غد الثلاثاء 1443/3/6 برنامج ""خبرات في تعليم الف…",Not,0,621,مدرسة الكرامة الإبتدائية - بنين,MOE_RYH_14_0009,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",
362,"RT @MOE_RYH: تنفذ إدارة الإشراف التربوي بنات في #تعليم_الرياض ممثلة بقسم التربية الفنية يوم غد الثلاثاء 1443/3/6 برنامج ""خبرات في تعليم الف…",Not,0,621,الثانويه ٦٨,MOE_RYH_13_3006,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
409,"RT @MOE_RYH: تنفذ إدارة الإشراف التربوي بنات في #تعليم_الرياض ممثلة بقسم التربية الفنية يوم غد الثلاثاء 1443/3/6 برنامج ""خبرات في تعليم الف…",Not,0,621,١٠٧ الابتدائية,MOE_RYH_16_1022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
429,"RT @MOE_RYH: تنفذ إدارة الإشراف التربوي بنات في #تعليم_الرياض ممثلة بقسم التربية الفنية يوم غد الثلاثاء 1443/3/6 برنامج ""خبرات في تعليم الف…",Not,0,621,ajml_bdayati,ajml_bedayati,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
477,"RT @MOE_RYH: تنفذ إدارة الإشراف التربوي بنات في #تعليم_الرياض ممثلة بقسم التربية الفنية يوم غد الثلاثاء 1443/3/6 برنامج ""خبرات في تعليم الف…",Not,0,621,المدرسة الواحده والتسعون الثانوية,MOE_RYH_19_3011,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
479,"RT @MOE_RYH: تنفذ إدارة الإشراف التربوي بنات في #تعليم_الرياض ممثلة بقسم التربية الفنية يوم غد الثلاثاء 1443/3/6 برنامج ""خبرات في تعليم الف…",Not,0,621,الثانوية السادسة و السبعون,MOE_RYH_19_3009,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
483,"RT @MOE_RYH: تنفذ إدارة الإشراف التربوي بنات في #تعليم_الرياض ممثلة بقسم التربية الفنية يوم غد الثلاثاء 1443/3/6 برنامج ""خبرات في تعليم الف…",Not,0,621,المتوسطة السابعة والعشرون بعد المائة,MOE_RYH_30_3019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
